scraped_at,product_name,product_url,price,price_currency,price_unit,min_order_qty,supplier_name,supplier_location,supplier_url,product_image,description,category,verified_supplier,response_rate,years_in_business,source_url
2025-12-24T23:47:35.920670,Industrial High Pressure Jet Pump - Flow Rate: 35 Lpm,https://www.tradeindia.com/products/industrial-high-pressure-jet-pump-c7917659.html,1250000.0,INR,Units,5.0,,,,https://cpimg.tistatic.com/07917659/b/4/Industrial-High-Pressure-Jet-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.920811,Iron Industrial Hydraulic Vane Pump,https://www.tradeindia.com/products/industrial-hydraulic-vane-pump-c7014208.html,12000.0,INR,Pieces,1.0,,,,https://cpimg.tistatic.com/07014208/b/4/Industrial-Hydraulic-Vane-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.920946,Dry Vacuum Pressure Pump - Color: Silver,https://www.tradeindia.com/products/dry-vacuum-pressure-pump-c306877.html,140000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/00306877/b/8/Dry-Vacuum-Pressure-Pump.jpeg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.921080,Industrial Water Ring Vacuum Pump - Color: Blue,https://www.tradeindia.com/products/industrial-water-ring-vacuum-pump-c7314768.html,20000.0,INR,Pieces,1.0,,,,https://cpimg.tistatic.com/07314768/b/4/Industrial-Water-Ring-Vacuum-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.921214,Industrial Dry Vacuum Pump,https://www.tradeindia.com/products/industrial-dry-vacuum-pump-9808207.html,42000.0,INR,Units,1.0,,,,https://tiimg.tistatic.com/fp/1/009/808/industrial-dry-vacuum-pump-207.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.921349,Industrial Horizontal Centrifugal Coupled Pumps Flow Rate: 780 Lpm,https://www.tradeindia.com/products/industrial-horizontal-centrifugal-coupled-pumps-c1228705.html,6500.0,INR,Sets,1.0,,,,https://cpimg.tistatic.com/01228705/b/7/Industrial-Horizontal-Centrifugal-Coupled-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.921490,Vacuum Pump For Chemical Industry - Color: Sky Blue,https://www.tradeindia.com/products/vacuum-pump-for-chemical-industry-c10597903.html,170000.0,INR,Pieces,10.0,,,,https://cpimg.tistatic.com/10597903/b/4/Vacuum-Pump-For-Chemical-Industry..jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.921631,"Hand Air Pumps - Stainless Steel, High Pressure 8 Kgf/cm2 | High Efficiency, Easy Maintenance, Durable Heavy Duty Design, Non-sticking Operation",https://www.tradeindia.com/products/hand-air-pumps-c1251604.html,28000.0,INR,cm2,1.0,,,,https://cpimg.tistatic.com/01251604/b/4/Hand-Air-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.921791,Industrial Hydraulic Gear Pumps - Material: Aluminium And Casting,https://www.tradeindia.com/products/industrial-hydraulic-gear-pumps-c8201320.html,16500.0,INR,Pieces,5.0,,,,https://cpimg.tistatic.com/08201320/b/4/Industrial-Hydraulic-Gear-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.921922,Fuel Pump Casting Part,https://www.tradeindia.com/products/fuel-pump-casting-part-890742.html,,INR,,,M. K. INDUSTRIES,Ahmedabad,https://www.tradeindia.com/m-k-industries-2243641/,https://tiimg.tistatic.com/fp/1/890/fuel-pump-casting-part-742.jpg,,search:industrial pumps,False,,17.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.922236,Industrial Transfer Pumps - Color: Grey,https://www.tradeindia.com/products/industrial-transfer-pumps-c483228.html,50000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/00483228/b/5/Industrial-Transfer-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.922394,"Fuel Injection Gear Pumps - Best Grade Raw Materials, High Benchmark Quality Standards",https://www.tradeindia.com/products/fuel-injection-gear-pumps-2752766.html,,INR,,,,Ahmedabad,,https://tiimg.tistatic.com/fp/1/002/752/fuel-injection-gear-pumps-766.jpg,,search:industrial pumps,False,,4.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.922606,Red And Black Industrial Dowty Pumps,https://www.tradeindia.com/products/industrial-dowty-pumps-c7897016.html,,INR,,5.0,,,,https://cpimg.tistatic.com/07897016/b/4/Industrial-Dowty-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.922732,Industrial High Pressure Triplex Plunger Pumps - Flow Rate: 17 Lpm,https://www.tradeindia.com/products/industrial-high-pressure-triplex-plunger-pumps-c3403455.html,40000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/03403455/b/7/Industrial-High-Pressure-Triplex-Plunger-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.922881,Grey Industrial Multistage Recirculation Pumps,https://www.tradeindia.com/products/industrial-multistage-recirculation-pumps-4133407.html,250000.0,INR,Units,1.0,,,,https://tiimg.tistatic.com/fp/1/004/133/industrial-multistage-recirculation-pumps-407.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.923016,Ptfe Pump - Features: High Perfomance,https://www.tradeindia.com/products/ptfe-pump-c301680.html,10000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/00301680/b/11/PTFE-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.923147,Industrial Centrifugal Process Pumps Application: Submersible,https://www.tradeindia.com/products/industrial-centrifugal-process-pumps-c1528600.html,45000.0,INR,Pieces,1.0,,,,https://cpimg.tistatic.com/01528600/b/4/Industrial-Centrifugal-Process-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.923283,Industrial Water Jet Cleaner Pump - Application: Maritime,https://www.tradeindia.com/products/industrial-water-jet-cleaner-pump-c10775573.html,400000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/10775573/b/4/Industrial-Water-Jet-Cleaner-Pump..jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.923424,Compressor Package Unit - Color: Gray,https://www.tradeindia.com/products/compressor-package-unit-c1324660.html,200000.0,INR,Boxes,1.0,,,,https://cpimg.tistatic.com/01324660/b/4/Compressor-Package-Unit.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.923578,"Industrial Water Ring Vacuum Pump - High Grade Material, Customizable Models | Reliable Performance For Diverse Applications",https://www.tradeindia.com/products/industrial-water-ring-vacuum-pump-1097914.html,,INR,,,AIR VAC EQUIPMENT,Ahmedabad,https://www.tradeindia.com/air-vac-equipment-2160808/,https://tiimg.tistatic.com/fp/1/001/097/industrial-water-ring-vacuum-pump-914.jpg,,search:industrial pumps,False,,18.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.923773,"Industrial Gear Pumps - Cast Iron, High Efficiency Design | Enhanced Flow Rate, Durable Performance",https://www.tradeindia.com/products/industrial-gear-pumps-c5587303.html,3200.0,INR,Pieces,1.0,,,,https://cpimg.tistatic.com/05587303/b/5/Industrial-Gear-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.923932,"Pressurejet High Pressure Reciprocating Pump - Stainless Steel, 1286x641x451 Mm, Blue, 1380 Bar Pressure | Semi-automatic, Includes High Pressure Teflon Seal, 445 Lpm Max Flow Rate, Hydro Blasting Applications",https://www.tradeindia.com/products/pressurejet-high-pressure-reciprocating-pump-for-industrial-max-flow-rate-445-c5302965.html,150000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/05302965/b/5/PressureJet-High-Pressure-Reciprocating-Pump-For-Industrial-Max-Flow-Rate-445.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.924114,"Kirloskar Centrifugal Pump - Stainless Steel, All Size, Blue | High-performance, Pneumatic Power, Versatile Industrial And Maritime Usage",https://www.tradeindia.com/products/kirloskar-centrifugal-pump-c6534461.html,,INR,,10.0,,,,https://cpimg.tistatic.com/06534461/b/4/Kirloskar-Centrifugal-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.924297,Rotary Gear Pumps For Oil Industry - Prism,https://www.tradeindia.com/products/rotary-gear-pumps-for-oil-industry-prism-2893541.html,,INR,,,,Mumbai,,https://tiimg.tistatic.com/fp/1/002/893/rotary-gear-pumps-for-oil-industry-prism-541.jpg,,search:industrial pumps,False,,7.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.924488,High Vacuum Booster System - Industrial Mechanical Booster Pumps - Color: Grey,https://www.tradeindia.com/products/high-vacuum-booster-system-industrial-mechanical-booster-pumps-c11339645.html,250000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/11339645/b/4/High-Vacuum-Booster-System-Industrial-Mechanical-Booster-Pumps..webp,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:35.924653,"Industrial Swimming Pool Pump - High Reinforced Engineering Thermal Plastic, Single Stage Design | High Pressure Performance, Corrosive-resistant Wet Ends",https://www.tradeindia.com/products/industrial-swimming-pool-pump-4841048.html,,INR,,,High Reinforced Engineering,Delhi,,https://tiimg.tistatic.com/fp/1/004/841/industrial-swimming-pool-pump-048.jpg,,search:industrial pumps,False,,12.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=1
2025-12-24T23:47:47.064235,"Industrial Plunger Pumps - Durable Alloy Design, High Flow Rate Efficiency | Ideal For Heavy-duty Applications",https://www.tradeindia.com/products/industrial-plunger-pumps-c497920.html,300000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/00497920/b/9/Industrial-Plunger-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.064401,Blue And Silver Centrifugal Pump,https://www.tradeindia.com/products/centrifugal-pump-c2346074.html,14000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/02346074/b/5/Centrifugal-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.064555,"Industrial Coolant Pump - 220v, 50hz, Single Phase | Sturdy Mechanical Seal, High Performance, Long Service Life, Less Maintenance",https://www.tradeindia.com/products/industrial-coolant-pump-c6952550.html,,INR,,,NBE MOTORS PVT. LTD.,Ahmedabad,https://www.tradeindia.com/nbe-motors-pvt-ltd-358717/,https://cpimg.tistatic.com/06952550/b/4/Industrial-Coolant-Pump.jpg,,search:industrial pumps,False,,19.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.064771,Industrial Tokimec Hydraulic Pump,https://www.tradeindia.com/products/industrial-tokimec-hydraulic-pump-4808496.html,,INR,,,SHRI ANK ENTERPRISE PVT. LTD.,Ahmedabad,https://www.tradeindia.com/shri-ank-enterprise-pvt-ltd-233601/,https://tiimg.tistatic.com/fp/1/004/808/industrial-tokimec-hydraulic-pump-496.jpg,,search:industrial pumps,False,,11.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.064959,"Mild Steel Electric Pressure Power Pump - 5m Head, 1hp Single Phase, Semi-automatic | Industrial Grade Performance",https://www.tradeindia.com/products/5m-single-phase-1hp-mild-steel-pressure-power-pumps-for-industrial-7779299.html,,INR,,10.0,,,,https://tiimg.tistatic.com/fp/1/007/779/5m-single-phase-1hp-mild-steel-pressure-power-pumps-for-industrial-299.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.065118,Gi Rotary Lobe Pump,https://www.tradeindia.com/products/rotary-lobe-pump-c4111103.html,18000.0,INR,Pieces,1.0,,,,https://cpimg.tistatic.com/04111103/b/6/Rotary-Lobe-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.065264,"Industrial Pumps Mounts - 100/150mm Height Adjustable, Vibration-reducing, Green Anti-skid Plates | Suitable For Tool Rooms, Moulding And Textile Machines, 180-15000kg Load Capacity",https://www.tradeindia.com/products/industrial-pumps-mounts-c1350249.html,1730.0,INR,150mm,100.0,,,,https://cpimg.tistatic.com/01350249/b/4/Industrial-Pumps-Mounts.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.065432,Mild Steel Municipal Dewatering Pump,https://www.tradeindia.com/products/municipal-dewatering-pump-8804048.html,,INR,,1.0,,,,https://tiimg.tistatic.com/fp/2/008/804/municipal-dewatering-pump-048.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.065567,"Industrial Shear Pump - Stainless Steel | Normal Usage, Designed For Heavy-duty Industrial Applications",https://www.tradeindia.com/products/industrial-shear-pump-c8147146.html,45000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/08147146/b/4/Industrial-Shear-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.065719,Rotary Gear Pumps - Premium Quality Raw Material Construction | Industry Leading Performance And Design,https://www.tradeindia.com/products/rotary-gear-pumps-1628978.html,,INR,,,CHETAN AGRO INDUSTRIES,Rajkot,https://www.tradeindia.com/chetan-agro-industries-2622497/,https://tiimg.tistatic.com/fp/1/001/628/rotary-gear-pumps-978.jpg,,search:industrial pumps,False,,11.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.065918,Industrial Blower Pump Capacity: 2000 M3/hr,https://www.tradeindia.com/products/blower-pump-c8572647.html,20000.0,INR,hr,1.0,,,,https://cpimg.tistatic.com/08572647/b/4/Industrial-BLOWER-PUMP.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.066053,Sanitary Centrifugal Pump - Color: Silver,https://www.tradeindia.com/products/sanitary-centrifugal-pump-c1951398.html,18000.0,INR,Pieces,1.0,,,,https://cpimg.tistatic.com/01951398/b/5/Sanitary-Centrifugal-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.066183,Easy To Operate Air Assisted Pressure Feed Spray Gun,https://www.tradeindia.com/products/air-assisted-pressure-feed-spray-gun-c337621.html,3500.0,INR,Pieces,1.0,,,,https://cpimg.tistatic.com/00337621/b/5/Air-Assisted-Pressure-Feed-Spray-Gun.png,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.066324,Floor Mounted Heavy-duty High Efficiency Electrical Multistage Centrifugal Blower,https://www.tradeindia.com/products/multistage-centrifugal-blower-8914038.html,16000.0,INR,Pieces,5.0,,,,https://tiimg.tistatic.com/fp/1/008/914/multistage-centrifugal-blower-038.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.066473,"Self Priming Pump - Cast Iron & Brass Impeller, 0.37kw To 0.75kw Power Range, 2880 Rpm Speed, Ip 44 Rated, Durable Design For Industrial Applications",https://www.tradeindia.com/products/self-priming-pump-c3144849.html,30000.0,INR,Pieces,100.0,,,,https://cpimg.tistatic.com/03144849/b/4/Self-Priming-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.066666,Rotary Vacuum Pumps - Color: Black,https://www.tradeindia.com/products/rotary-vacuum-pumps-c2491813.html,,INR,,1.0,,,,https://cpimg.tistatic.com/02491813/b/6/Rotary-Vacuum-Pumps.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.066800,"Industrial Centrifugal Monoblock Pumps - Durable Metal Design | Ideal For Agriculture, Fire Fighting, Water Circulation And Irrigation Systems",https://www.tradeindia.com/products/industrial-centrifugal-monoblock-pumps-3597646.html,,INR,,,OSWAL PUMPS LTD.,,https://www.tradeindia.com/oswal-pumps-ltd-2271004/,https://tiimg.tistatic.com/fp/1/003/597/industrial-centrifugal-monoblock-pumps-646.jpg,,search:industrial pumps,False,,17.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.067016,Stainless Steel Industrial Water Cooled Cpk Pump,https://www.tradeindia.com/products/industrial-water-cooled-cpk-pump-c8530421.html,80000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/08530421/b/4/Industrial-Water-Cooled-CPK-Pump.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.067148,"E-chen Booster Pump - 250 & 300 Gpd Capacity | Alternating Operation, Ideal For Water Filtration Systems",https://www.tradeindia.com/products/e-chen-booster-pump-269255.html,,INR,,,HI-TECH ENTERPRISES,Surat,https://www.tradeindia.com/hi-tech-enterprises-320900/,https://tiimg.tistatic.com/fp/0/269/e-chen-booster-pump-255.jpg,,search:industrial pumps,False,,21.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.067332,Industrial Pump Body Housing,https://www.tradeindia.com/products/pump-body-housing-c6359020.html,50.0,INR,Kilograms,1000.0,,,,https://cpimg.tistatic.com/06359020/b/4/Industrial-Pump-Body-Housing.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.067469,Industrial Air Conditioning Pilot Plant With Heat Pump And Scada - Application: Laboratory,https://www.tradeindia.com/products/industrial-air-conditioning-pilot-plant-with-heat-pump-and-scada-c3334625.html,500000.0,INR,Packs,1.0,,,,https://cpimg.tistatic.com/03334625/b/4/Industrial-Air-Conditioning-Pilot-Plant-With-Heat-Pump-SCADA.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.067617,Eaton Pump,https://www.tradeindia.com/products/eaton-pump-9339511.html,150000.0,INR,Pieces,1.0,,,,https://tiimg.tistatic.com/fp/2/009/339/eaton-pump-511.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.067737,Vacuum Pump For Pharmaceutical Industry - Color: Multicolor,https://www.tradeindia.com/products/vacuum-pump-for-pharmaceutical-industry-c9595802.html,52000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/09595802/b/4/Vacuum-Pump-for-Pharmaceutical-Industry.jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.067868,Industrial Kawasaki Hydraulic Pump - Application: Maritime,https://www.tradeindia.com/products/industrial-kawasaki-hydraulic-pump-c10253873.html,30000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/10253873/b/4/Industrial-Kawasaki-Hydraulic-Pump..jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.067996,Industrial Solar Water Pumping System - Color: Silver,https://www.tradeindia.com/products/industrial-solar-water-pumping-system-c10411240.html,70000.0,INR,Units,1.0,,,,https://cpimg.tistatic.com/10411240/b/4/Industrial-Solar-Water-Pumping-System..jpg,,search:industrial pumps,False,,,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.068122,Globe Type Pumps And Directional Control Valve For Industrial,https://www.tradeindia.com/products/globe-type-pumps-and-directional-control-valve-for-industrial-6405957.html,,INR,,,ALPHA TRADING CO.,Kolkata,https://www.tradeindia.com/alpha-trading-co-2380397/,https://tiimg.tistatic.com/fp/1/006/405/globe-type-pumps-and-directional-control-valve-for-industrial-957.jpg,,search:industrial pumps,False,,16.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:47.068288,"Pump Impeller - High-performance Polymer, 6-inch Diameter, Advanced Fluid Dynamics",https://www.tradeindia.com/products/pump-impeller-c962693.html,,INR,,,GLASS TEF ENGINEERING,,https://www.tradeindia.com/glass-tef-engineering-997667/,https://cpimg.tistatic.com/00962693/b/4/Pump-Impeller.jpg,,search:industrial pumps,False,,21.0,https://www.tradeindia.com/search.html/?keyword=industrial%20pumps&page=2
2025-12-24T23:47:58.708129,Jg3300 Laser Welding Maching - Efficiency: High,https://www.tradeindia.com/products/jg3300-laser-welding-maching-c9821569.html,,INR,,1.0,,,,,,search:cnc machine,False,,2.0,https://www.tradeindia.com/search.html/?keyword=cnc%20machine&page=1
2025-12-24T23:47:58.708417,White Ex-F Series Cnc Vertical Machining Centers,https://www.tradeindia.com/products/ex-f-series-cnc-vertical-machining-centers-c7732680.html,2500000.0,INR,Units,1.0,,,,,,search:cnc machine,False,,4.0,https://www.tradeindia.com/search.html/?keyword=cnc%20machine&page=1
2025-12-24T23:47:58.708671,Industrial Cnc Turning Centre Machine - Power Source: Electric,https://www.tradeindia.com/products/industrial-cnc-turning-centre-machine-c11349936.html,,INR,,1.0,,,,,,search:cnc machine,False,,1.0,https://www.tradeindia.com/search.html/?keyword=cnc%20machine&page=1
2025-12-24T23:47:58.708898,High Speed Tl-250 Precision Cnc Lathe Machine,https://www.tradeindia.com/products/tl-250-precision-cnc-lathe-machine-c9627561.html,,INR,,1.0,,,,,,search:cnc machine,False,,2.0,https://www.tradeindia.com/search.html/?keyword=cnc%20machine&page=1
2025-12-24T23:47:58.709112,White Cnc Shift Fork Machining Spm,https://www.tradeindia.com/products/cnc-shift-fork-machining-spm-c3581371.html,10500000.0,INR,Units,1.0,,,,,,search:cnc machine,False,,16.0,https://www.tradeindia.com/search.html/?keyword=cnc%20machine&page=1
2025-12-24T23:47:58.709333,Used CNC Machine,https://www.tradeindia.com/products/used-cnc-machine-c1620322.html,400000.0,INR,Units,1.0,,,,,,search:cnc machine,False,,13.0,https://www.tradeindia.com/search.html/?keyword=cnc%20machine&page=1
2025-12-24T23:47:58.709542,Cnc Turning Center - General Use: Industrial,https://www.tradeindia.com/products/cnc-turning-center-c9962945.html,,INR,,1.0,,,,,,search:cnc machine,False,,2.0,https://www.tradeindia.com/search.html/?keyword=cnc%20machine&page=1
2025-12-24T23:47:58.709756,Cnc Glass Cutting Machine - Feature: High Speed,https://www.tradeindia.com/products/cnc-glass-cutting-machine-c9501108.html,525000.0,INR,Unit,,,,,,,search:cnc machine,False,,,https://www.tradeindia.com/search.html/?keyword=cnc%20machine&page=1
